v1
0.8.1-1+
---------------------SYSTEM INFO---------------------
os,cpu,gpu,ram,kernel,driver,cpuscheduler
CachyOS,AMD Ryzen 7 9800X3D 8-Core Processor,NVIDIA GeForce RTX 4090,31909088,6.17.4-4-cachyos,,performance
--------------------FRAME METRICS--------------------
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,elapsed
147.889,6.76182,29.8734,78.172,98,66,59,2587,10960,16.5861,259,12.3272,0,0,278846700796
144.644,6.91351,29.8734,78.172,98,66,59,2587,10960,16.5861,259,12.3272,0,0,278946775425
117.223,8.53074,29.8734,78.172,98,66,59,2587,10960,16.5861,259,12.3272,0,0,279046848250
146.033,6.84778,29.8734,78.172,98,66,59,2587,10960,16.5861,259,12.3272,0,0,279146925204
148.153,6.7498,28.8945,76.9383,97,66,60,2520,10960,16.5538,259,12.3258,0,0,279247004271
149.966,6.66817,28.8945,76.9383,97,66,60,2520,10960,16.5538,259,12.3258,0,0,279347032593
153.499,6.51469,28.8945,76.9383,97,66,60,2520,10960,16.5538,259,12.3258,0,0,279447110117
151.195,6.61399,28.8945,76.9383,97,66,60,2520,10960,16.5538,259,12.3258,0,0,279547184115
155.594,6.42699,28.8945,76.9383,97,66,60,2520,10960,16.5538,259,12.3258,0,0,279647259606
155.657,6.4244,28.445,76.8071,97,66,60,2517,10960,16.5491,259,12.3258,0,0,279747332211
149.125,6.7058,28.445,76.8071,97,66,60,2517,10960,16.5491,259,12.3258,0,0,279847412781
148.77,6.72179,28.445,76.8071,97,66,60,2517,10960,16.5491,259,12.3258,0,0,279947485666
138.554,7.21739,28.445,76.8071,97,66,60,2517,10960,16.5491,259,12.3258,0,0,280047560005
162.055,6.17074,28.445,76.8071,97,66,60,2517,10960,16.5491,259,12.3258,0,0,280147603215
164.472,6.08005,29.4643,77.0682,99,66,60,2514,10960,16.5216,259,12.3258,0,0,280247679166
158.337,6.31563,29.4643,77.0682,99,66,60,2514,10960,16.5216,259,12.3258,0,0,280347758704
151.351,6.60717,29.4643,77.0682,99,66,60,2514,10960,16.5216,259,12.3258,0,0,280447831099
153.121,6.5308,29.4643,77.0682,99,66,60,2514,10960,16.5216,259,12.3258,0,0,280547888956
156.956,6.37123,29.4643,77.0682,99,66,60,2514,10960,16.5216,259,12.3258,0,0,280647962313
155.043,6.44984,29.798,78.9187,99,66,59,2544,10960,16.487,259,12.3257,0,0,280748039166
148.686,6.72556,29.798,78.9187,99,66,59,2544,10960,16.487,259,12.3257,0,0,280848110839
151.765,6.58913,29.798,78.9187,99,66,59,2544,10960,16.487,259,12.3257,0,0,280948186410
161.073,6.20835,29.798,78.9187,99,66,59,2544,10960,16.487,259,12.3257,0,0,281048263433
142.531,7.01602,29.798,78.9187,99,66,59,2544,10960,16.487,259,12.3257,0,0,281148369080
138.439,7.22341,30.402,79.4752,99,66,59,2520,10960,16.4922,259,12.3247,0,0,281248446915
155.973,6.41138,30.402,79.4752,99,66,59,2520,10960,16.4922,259,12.3247,0,0,281348520222
163.011,6.13456,30.402,79.4752,99,66,59,2520,10960,16.4922,259,12.3247,0,0,281448569974
156.241,6.40035,30.402,79.4752,99,66,59,2520,10960,16.4922,259,12.3247,0,0,281548647328
156.284,6.39862,30.402,79.4752,99,66,59,2520,10960,16.4922,259,12.3247,0,0,281648720414
157.01,6.36901,29.2621,78.5472,99,66,59,2520,10960,16.4922,259,12.3252,0,0,281748797888
155.814,6.41792,29.2621,78.5472,99,66,59,2520,10960,16.4922,259,12.3252,0,0,281848874140
160.213,6.24169,29.2621,78.5472,99,66,59,2520,10960,16.4922,259,12.3252,0,0,281948948679
155.17,6.44453,29.2621,78.5472,99,66,59,2520,10960,16.4922,259,12.3252,0,0,282049022697
170.679,5.85895,29.2621,78.5472,99,66,59,2520,10960,16.4922,259,12.3252,0,0,282149097646
153.754,6.50389,30.3909,79.3602,98,66,60,2515,10960,16.5049,259,12.3249,0,0,282249171774
161.072,6.20839,30.3909,79.3602,98,66,60,2515,10960,16.5049,259,12.3249,0,0,282349244680
160.266,6.23962,30.3909,79.3602,98,66,60,2515,10960,16.5049,259,12.3249,0,0,282449319800
166.692,5.99908,30.3909,79.3602,98,66,60,2515,10960,16.5049,259,12.3249,0,0,282549398536
161.427,6.19475,30.3909,79.3602,98,66,60,2515,10960,16.5049,259,12.3249,0,0,282649473355
161.793,6.18074,30.6918,80.3694,98,66,59,2526,10960,16.5187,259,12.3249,0,0,282749533537
163.113,6.13071,30.6918,80.3694,98,66,59,2526,10960,16.5187,259,12.3249,0,0,282849557671
161.995,6.17303,30.6918,80.3694,98,66,59,2526,10960,16.5187,259,12.3249,0,0,282949630938
164.048,6.09577,30.6918,80.3694,98,66,59,2526,10960,16.5187,259,12.3249,0,0,283049705096
163.528,6.11515,30.6918,80.3694,98,66,59,2526,10960,16.5187,259,12.3249,0,0,283149779274
161.825,6.17953,30.1266,79.6569,97,66,59,2570,10960,16.563,259,12.3249,0,0,283249854704
222.399,4.49643,30.1266,79.6569,97,66,59,2570,10960,16.563,259,12.3249,0,0,283349929313
161.629,6.18702,30.1266,79.6569,97,66,59,2570,10960,16.563,259,12.3249,0,0,283450013500
160.408,6.2341,30.1266,79.6569,97,66,59,2570,10960,16.563,259,12.3249,0,0,283550086967
161.351,6.19768,30.1266,79.6569,97,66,59,2570,10960,16.563,259,12.3249,0,0,283650163399
162.111,6.16863,30.1266,79.6569,97,66,59,2570,10960,16.563,259,12.3249,0,0,283750246414
164.685,6.07221,28.8633,79.2952,97,67,60,2562,10960,16.5688,259,12.3249,0,0,283850321042
172.106,5.81037,28.8633,79.2952,97,67,60,2562,10960,16.5688,259,12.3249,0,0,283950396603
163.723,6.10787,28.8633,79.2952,97,67,60,2562,10960,16.5688,259,12.3249,0,0,284050451705
166.838,5.99384,28.8633,79.2952,97,67,60,2562,10960,16.5688,259,12.3249,0,0,284150502309
166.748,5.99708,28.8633,79.2952,97,67,60,2562,10960,16.5688,259,12.3249,0,0,284250582909
169.888,5.88625,28.553,80.3985,97,67,60,2541,10960,16.5504,259,12.3251,0,0,284350656306
167.635,5.96532,28.553,80.3985,97,67,60,2541,10960,16.5504,259,12.3251,0,0,284450700498
163.377,6.12081,28.553,80.3985,97,67,60,2541,10960,16.5504,259,12.3251,0,0,284550776028
161.872,6.17771,28.553,80.3985,97,67,60,2541,10960,16.5504,259,12.3251,0,0,284650851649
156.158,6.40376,28.553,80.3985,97,67,60,2541,10960,16.5504,259,12.3251,0,0,284750929534
155.233,6.44195,29.6438,79.5647,97,67,60,2550,10960,16.5335,259,12.3251,0,0,284851004554
153.478,6.51558,29.6438,79.5647,97,67,60,2550,10960,16.5335,259,12.3251,0,0,284951079373
150.145,6.66021,29.6438,79.5647,97,67,60,2550,10960,16.5335,259,12.3251,0,0,285051154182
151.89,6.58372,29.6438,79.5647,97,67,60,2550,10960,16.5335,259,12.3251,0,0,285151210427
153.097,6.53182,29.6438,79.5647,97,67,60,2550,10960,16.5335,259,12.3251,0,0,285251289274
151.004,6.62235,28.7898,78.6849,97,67,60,2565,10960,16.5344,259,12.3251,0,0,285351361668
149.556,6.68645,28.7898,78.6849,97,67,60,2565,10960,16.5344,259,12.3251,0,0,285451435516
152.248,6.56824,28.7898,78.6849,97,67,60,2565,10960,16.5344,259,12.3251,0,0,285551467915
150.747,6.63362,28.7898,78.6849,97,67,60,2565,10960,16.5344,259,12.3251,0,0,285651514131
147.493,6.77998,28.7898,78.6849,97,67,60,2565,10960,16.5344,259,12.3251,0,0,285751591144
153.429,6.51769,28.113,78.8495,98,67,60,2563,10960,16.5263,259,12.3244,0,0,285851669540
154.601,6.46827,28.113,78.8495,98,67,60,2563,10960,16.5263,259,12.3244,0,0,285951742747
158.249,6.31915,28.113,78.8495,98,67,60,2563,10960,16.5263,259,12.3244,0,0,286051815592
155.302,6.43905,28.113,78.8495,98,67,60,2563,10960,16.5263,259,12.3244,0,0,286151887897
164.786,6.06848,28.113,78.8495,98,67,60,2563,10960,16.5263,259,12.3244,0,0,286251964710
139.466,7.17018,29.3147,79.5169,98,67,59,2541,10960,16.5343,259,12.3244,0,0,286352039329
138.568,7.21665,29.3147,79.5169,98,67,59,2541,10960,16.5343,259,12.3244,0,0,286452120640
162.03,6.1717,29.3147,79.5169,98,67,59,2541,10960,16.5343,259,12.3244,0,0,286552195239
226.788,4.4094,29.3147,79.5169,98,67,59,2541,10960,16.5343,259,12.3244,0,0,286652274747
129.444,7.72533,29.3147,79.5169,98,67,59,2541,10960,16.5343,259,12.3244,0,0,286752346781
159.028,6.2882,30.2267,78.9449,99,67,59,2526,10960,16.509,259,12.3249,0,0,286852423484
161.615,6.18756,30.2267,78.9449,99,67,59,2526,10960,16.509,259,12.3249,0,0,286952503493
164.105,6.09368,30.2267,78.9449,99,67,59,2526,10960,16.509,259,12.3249,0,0,287052583241
162.384,6.15826,30.2267,78.9449,99,67,59,2526,10960,16.509,259,12.3249,0,0,287152658050
163.778,6.10583,30.2267,78.9449,99,67,59,2526,10960,16.509,259,12.3249,0,0,287252777814
161.738,6.18282,28.8092,79.4401,98,67,60,2520,10960,16.5085,259,12.3242,0,0,287352856901
166.875,5.99251,28.8092,79.4401,98,67,60,2520,10960,16.5085,259,12.3242,0,0,287452932492
167.756,5.96104,28.8092,79.4401,98,67,60,2520,10960,16.5085,259,12.3242,0,0,287553007421
166.851,5.99338,28.8092,79.4401,98,67,60,2520,10960,16.5085,259,12.3242,0,0,287653080357
169.853,5.88743,28.8092,79.4401,98,67,60,2520,10960,16.5085,259,12.3242,0,0,287753156930
175.131,5.71003,30.6818,80.2807,98,67,60,2509,10960,16.5196,259,12.3231,0,0,287853228743
170.926,5.85049,30.6818,80.2807,98,67,60,2509,10960,16.5196,259,12.3231,0,0,287953308522
189.197,5.28551,30.6818,80.2807,98,67,60,2509,10960,16.5196,259,12.3231,0,0,288053387218
189.195,5.28555,30.6818,80.2807,98,67,60,2509,10960,16.5196,259,12.3231,0,0,288153450436
187.718,5.32714,30.6818,80.2807,98,67,60,2509,10960,16.5196,259,12.3231,0,0,288253527429
161.901,6.17662,31.2183,80.7469,98,67,59,2568,10960,16.5196,259,12.3232,0,0,288353604903
185.624,5.38722,31.2183,80.7469,98,67,59,2568,10960,16.5196,259,12.3232,0,0,288453681516
182.217,5.48795,31.2183,80.7469,98,67,59,2568,10960,16.5196,259,12.3232,0,0,288553759251
185.996,5.37645,31.2183,80.7469,98,67,59,2568,10960,16.5196,259,12.3232,0,0,288653835372
176.301,5.67211,31.2183,80.7469,98,67,59,2568,10960,16.5196,259,12.3232,0,0,288753915872
176.752,5.65765,31.7897,80.9038,98,67,59,2606,10960,16.5205,259,12.3232,0,0,288853994308
186.717,5.35569,31.7897,80.9038,98,67,59,2606,10960,16.5205,259,12.3232,0,0,288954068326
170.533,5.86399,31.7897,80.9038,98,67,59,2606,10960,16.5205,259,12.3232,0,0,289054142424
193.75,5.16129,31.7897,80.9038,98,67,59,2606,10960,16.5205,259,12.3232,0,0,289154222473
166.866,5.99283,31.7897,80.9038,98,67,59,2606,10960,16.5205,259,12.3232,0,0,289254296351
205.977,4.8549,32.7522,80.0773,92,67,60,2706,10960,16.5196,259,12.3234,0,0,289354365780
166.615,6.00184,32.7522,80.0773,92,67,60,2706,10960,16.5196,259,12.3234,0,0,289454456008
221.734,4.50992,32.7522,80.0773,92,67,60,2706,10960,16.5196,259,12.3234,0,0,289554529114
162.06,6.17055,32.7522,80.0773,92,67,60,2706,10960,16.5196,259,12.3234,0,0,289654606057
185.664,5.38607,32.7522,80.0773,92,67,60,2706,10960,16.5196,259,12.3234,0,0,289754683882
159.633,6.26439,32,79.4622,91,67,60,2682,10960,16.5196,259,12.3229,0,0,289854760084
169.784,5.88983,32,79.4622,91,67,60,2682,10960,16.5196,259,12.3229,0,0,289954841275
183.606,5.44644,32,79.4622,91,67,60,2682,10960,16.5196,259,12.3229,0,0,290054915363
185.38,5.39433,32,79.4622,91,67,60,2682,10960,16.5196,259,12.3229,0,0,290154994370
253.951,3.93776,32,79.4622,91,67,60,2682,10960,16.5196,259,12.3229,0,0,290255067737
159.099,6.28538,31.7197,82.5748,88,67,60,2759,10960,16.5196,259,12.3229,0,0,290355141534
152.933,6.53881,31.7197,82.5748,88,67,60,2759,10960,16.5196,259,12.3229,0,0,290455266878
156.082,6.40687,31.7197,82.5748,88,67,60,2759,10960,16.5196,259,12.3229,0,0,290555323714
155.886,6.41495,31.7197,82.5748,88,67,60,2759,10960,16.5196,259,12.3229,0,0,290655398152
166.674,5.99972,31.7197,82.5748,88,67,60,2759,10960,16.5196,259,12.3229,0,0,290755475206
164.403,6.0826,29.0076,79.0037,88,67,60,2680,10960,16.5252,259,12.3227,0,0,290855554814
161.069,6.20852,29.0076,79.0037,88,67,60,2680,10960,16.5252,259,12.3227,0,0,290955636476
159.132,6.28407,29.0076,79.0037,88,67,60,2680,10960,16.5252,259,12.3227,0,0,291055713319
160.754,6.2207,29.0076,79.0037,88,67,60,2680,10960,16.5252,259,12.3227,0,0,291155790062
165.188,6.0537,29.0076,79.0037,88,67,60,2680,10960,16.5252,259,12.3227,0,0,291255863729
161.462,6.19342,29.6855,79.2469,97,67,60,2508,10960,16.5272,259,12.3219,0,0,291355938468
157.329,6.35611,29.6855,79.2469,97,67,60,2508,10960,16.5272,259,12.3219,0,0,291456010993
151.421,6.60408,29.6855,79.2469,97,67,60,2508,10960,16.5272,259,12.3219,0,0,291556048993
152.433,6.56025,29.6855,79.2469,97,67,60,2508,10960,16.5272,259,12.3219,0,0,291656123311
148.893,6.71625,29.6855,79.2469,97,67,60,2508,10960,16.5272,259,12.3219,0,0,291756196267
118.273,8.45502,28.8437,79.4994,99,67,60,2490,10960,16.5255,259,12.3224,0,0,291856271177
145.444,6.87551,28.8437,79.4994,99,67,60,2490,10960,16.5255,259,12.3224,0,0,291956483754
148.804,6.72023,28.8437,79.4994,99,67,60,2490,10960,16.5255,259,12.3224,0,0,292056560357
149.367,6.69493,28.8437,79.4994,99,67,60,2490,10960,16.5255,259,12.3224,0,0,292156638112
146.856,6.80941,28.8437,79.4994,99,67,60,2490,10960,16.5255,259,12.3224,0,0,292256714414
145.082,6.89266,28.4994,78.6888,98,67,59,2521,10960,16.5255,259,12.3224,0,0,292356790666
147.733,6.76898,28.4994,78.6888,98,67,59,2521,10960,16.5255,259,12.3224,0,0,292456864934
147.697,6.77063,28.4994,78.6888,98,67,59,2521,10960,16.5255,259,12.3224,0,0,292556938110
150.527,6.64334,28.4994,78.6888,98,67,59,2521,10960,16.5255,259,12.3224,0,0,292657011987
148.953,6.71352,28.4994,78.6888,98,67,59,2521,10960,16.5255,259,12.3224,0,0,292757086055
147.998,6.75687,28.2803,77.6563,98,67,60,2549,10960,16.5255,259,12.3224,0,0,292857157919
162.19,6.16561,28.2803,77.6563,98,67,60,2549,10960,16.5255,259,12.3224,0,0,292957234962
166.117,6.01985,28.2803,77.6563,98,67,60,2549,10960,16.5255,259,12.3224,0,0,293057310673
164.451,6.08083,28.2803,77.6563,98,67,60,2549,10960,16.5255,259,12.3224,0,0,293157383158
165.775,6.03229,28.2803,77.6563,98,67,60,2549,10960,16.5255,259,12.3224,0,0,293257461895
165.347,6.04787,28.9172,79.3895,99,67,60,2535,10960,16.5281,259,12.3226,0,0,293357542976
161.959,6.17439,28.9172,79.3895,99,67,60,2535,10960,16.5281,259,12.3226,0,0,293457614950
165.728,6.03397,28.9172,79.3895,99,67,60,2535,10960,16.5281,259,12.3226,0,0,293557689378
166.303,6.01311,28.9172,79.3895,99,67,60,2535,10960,16.5281,259,12.3226,0,0,293657765079
166.356,6.0112,28.9172,79.3895,99,67,60,2535,10960,16.5281,259,12.3226,0,0,293757845619
163.157,6.12907,30.25,78.4778,98,67,59,2532,10960,16.5255,259,12.3229,0,0,293857887717
162.706,6.14604,30.25,78.4778,98,67,59,2532,10960,16.5255,259,12.3229,0,0,293957961585
107.148,9.33292,30.25,78.4778,98,67,59,2532,10960,16.5255,259,12.3229,0,0,294058035202
133.383,7.49722,30.25,78.4778,98,67,59,2532,10960,16.5255,259,12.3229,0,0,294158112065
147.229,6.79214,30.25,78.4778,98,67,59,2532,10960,16.5255,259,12.3229,0,0,294258184329
144.557,6.91768,29.588,78.8071,98,67,59,2522,10960,16.5349,259,12.3219,0,0,294358223842
146.955,6.80481,29.588,78.8071,98,67,59,2522,10960,16.5349,259,12.3219,0,0,294458298541
142.809,7.00236,29.588,78.8071,98,67,59,2522,10960,16.5349,259,12.3219,0,0,294558376576
146.085,6.84534,29.588,78.8071,98,67,59,2522,10960,16.5349,259,12.3219,0,0,294658449602
145.618,6.86727,29.588,78.8071,98,67,59,2522,10960,16.5349,259,12.3219,0,0,294758524662
143.218,6.98235,28.6978,76.8868,98,67,60,2535,10960,16.5367,259,12.3222,0,0,294858598530
141.318,7.07625,28.6978,76.8868,98,67,60,2535,10960,16.5367,259,12.3222,0,0,294958673429
145.256,6.88439,28.6978,76.8868,98,67,60,2535,10960,16.5367,259,12.3222,0,0,295058745954
147.949,6.7591,28.6978,76.8868,98,67,60,2535,10960,16.5367,259,12.3222,0,0,295158802890
156.182,6.4028,28.6978,76.8868,98,67,60,2535,10960,16.5367,259,12.3222,0,0,295258876757
143.661,6.96081,28.8413,78.0897,99,67,60,2535,10960,16.5455,259,12.3224,0,0,295358950334
147.917,6.76055,28.8413,78.0897,99,67,60,2535,10960,16.5455,259,12.3224,0,0,295459023560
151.848,6.58554,28.8413,78.0897,99,67,60,2535,10960,16.5455,259,12.3224,0,0,295559097187
151.224,6.61273,28.8413,78.0897,99,67,60,2535,10960,16.5455,259,12.3224,0,0,295659170814
148.315,6.74242,28.8413,78.0897,99,67,60,2535,10960,16.5455,259,12.3224,0,0,295759246856
149.352,6.69561,28.117,78.2619,99,67,60,2535,10960,16.5879,259,12.3224,0,0,295859325673
156.035,6.40882,28.117,78.2619,99,67,60,2535,10960,16.5879,259,12.3224,0,0,295959404810
151.024,6.62146,28.117,78.2619,99,67,60,2535,10960,16.5879,259,12.3224,0,0,296059478187
151.198,6.61384,28.117,78.2619,99,67,60,2535,10960,16.5879,259,12.3224,0,0,296159556923
149.616,6.68377,28.117,78.2619,99,67,60,2535,10960,16.5879,259,12.3224,0,0,296259621002
146.276,6.83639,27.7494,78.1099,99,67,59,2526,10960,16.5903,259,12.3224,0,0,296359697645
149.189,6.70289,27.7494,78.1099,99,67,59,2526,10960,16.5903,259,12.3224,0,0,296459772094
144.244,6.93272,27.7494,78.1099,99,67,59,2526,10960,16.5903,259,12.3224,0,0,296559851672
146.263,6.83698,27.7494,78.1099,99,67,59,2526,10960,16.5903,259,12.3224,0,0,296659924858
146.654,6.81878,27.7494,78.1099,99,67,59,2526,10960,16.5903,259,12.3224,0,0,296759998635
151.602,6.59623,27.7427,76.4989,99,67,59,2505,10960,16.5868,259,12.3227,0,0,296860076811
147.854,6.76341,27.7427,76.4989,99,67,59,2505,10960,16.5868,259,12.3227,0,0,296960148184
144.658,6.91286,27.7427,76.4989,99,67,59,2505,10960,16.5868,259,12.3227,0,0,297060222071
145.267,6.88388,27.7427,76.4989,99,67,59,2505,10960,16.5868,259,12.3227,0,0,297160295137
146.972,6.80403,27.7427,76.4989,99,67,59,2505,10960,16.5868,259,12.3227,0,0,297260458142
147.327,6.78763,27.4235,77.525,99,67,60,2505,10960,16.5868,259,12.3229,0,0,297360532250
149.141,6.70508,27.4235,77.525,99,67,60,2505,10960,16.5868,259,12.3229,0,0,297460605596
154.702,6.46404,27.4235,77.525,99,67,60,2505,10960,16.5868,259,12.3229,0,0,297560679594
146.112,6.84407,27.4235,77.525,99,67,60,2505,10960,16.5868,259,12.3229,0,0,297660763971
143.178,6.98432,27.4235,77.525,99,67,60,2505,10960,16.5868,259,12.3229,0,0,297760836796
146.255,6.83737,28.0657,76.2155,99,67,59,2505,10960,16.5868,259,12.3229,0,0,297860911906
145.311,6.88177,28.0657,76.2155,99,67,59,2505,10960,16.5868,259,12.3229,0,0,297960985032
147.819,6.76502,28.0657,76.2155,99,67,59,2505,10960,16.5868,259,12.3229,0,0,298061059932
152.145,6.57268,28.0657,76.2155,99,67,59,2505,10960,16.5868,259,12.3229,0,0,298161124552
146.335,6.83362,28.0657,76.2155,99,67,59,2505,10960,16.5868,259,12.3229,0,0,298261202848
146.149,6.84235,28.6608,76.3101,99,67,59,2505,10960,16.5876,259,12.3229,0,0,298361288066
144.858,6.90332,28.6608,76.3101,99,67,59,2505,10960,16.5876,259,12.3229,0,0,298461361313
150.5,6.64453,28.6608,76.3101,99,67,59,2505,10960,16.5876,259,12.3229,0,0,298561436633
148.72,6.72405,28.6608,76.3101,99,67,59,2505,10960,16.5876,259,12.3229,0,0,298661510550
148.907,6.71559,28.6608,76.3101,99,67,59,2505,10960,16.5876,259,12.3229,0,0,298761586802
144.286,6.93068,27.4008,76.3979,99,67,60,2512,10960,16.5868,259,12.3222,0,0,298861665188
139.276,7.17998,27.4008,76.3979,99,67,60,2512,10960,16.5868,259,12.3222,0,0,298961739346
145.546,6.87068,27.4008,76.3979,99,67,60,2512,10960,16.5868,259,12.3222,0,0,299061820758
140.185,7.13344,27.4008,76.3979,99,67,60,2512,10960,16.5868,259,12.3222,0,0,299161903723
143.326,6.97712,27.4008,76.3979,99,67,60,2512,10960,16.5868,259,12.3222,0,0,299261976538
141.789,7.05275,27.665,76.823,99,67,60,2512,10960,16.5868,259,12.3224,0,0,299362050506
137.946,7.2492,27.665,76.823,99,67,60,2512,10960,16.5868,259,12.3224,0,0,299462099847
139.477,7.16965,27.665,76.823,99,67,60,2512,10960,16.5868,259,12.3224,0,0,299562172823
144.474,6.92164,27.665,76.823,99,67,60,2512,10960,16.5868,259,12.3224,0,0,299662249335
140.925,7.09596,27.665,76.823,99,67,60,2512,10960,16.5868,259,12.3224,0,0,299762328803
138.968,7.19592,27.673,76.6799,99,66,60,2497,10960,16.5872,259,12.3224,0,0,299862403182
143.357,6.97561,27.673,76.6799,99,66,60,2497,10960,16.5872,259,12.3224,0,0,299962474254
140.053,7.14017,27.673,76.6799,99,66,60,2497,10960,16.5872,259,12.3224,0,0,300062545597
145.367,6.87914,27.673,76.6799,99,66,60,2497,10960,16.5872,259,12.3224,0,0,300162618573
141.219,7.0812,27.673,76.6799,99,66,60,2497,10960,16.5872,259,12.3224,0,0,300262695376
142.096,7.03751,27.9393,76.9719,99,66,59,2475,10960,16.5868,259,12.3221,0,0,300362770415
144.47,6.92186,27.9393,76.9719,99,66,59,2475,10960,16.5868,259,12.3221,0,0,300462842069
146.706,6.81636,27.9393,76.9719,99,66,59,2475,10960,16.5868,259,12.3221,0,0,300562918541
143.412,6.97293,27.9393,76.9719,99,66,59,2475,10960,16.5868,259,12.3221,0,0,300662991937
136.393,7.33174,27.9393,76.9719,99,66,59,2475,10960,16.5868,259,12.3221,0,0,300763058501
139.487,7.16911,27.7919,76.3541,99,66,59,2511,10960,16.5905,259,12.3225,0,0,300863132158
136.268,7.3385,27.7919,76.3541,99,66,59,2511,10960,16.5905,259,12.3225,0,0,300963208480
140.053,7.14014,27.7919,76.3541,99,66,59,2511,10960,16.5905,259,12.3225,0,0,301063282548
140.124,7.13655,27.7919,76.3541,99,66,59,2511,10960,16.5905,259,12.3225,0,0,301163332381
146.636,6.81959,27.7919,76.3541,99,66,59,2511,10960,16.5905,259,12.3225,0,0,301263453727
139.751,7.15558,27.6433,77.1116,98,66,60,2535,10960,16.5907,259,12.3225,0,0,301363530530
142.958,6.99507,27.6433,77.1116,98,66,60,2535,10960,16.5907,259,12.3225,0,0,301463606151
141.82,7.05121,27.6433,77.1116,98,66,60,2535,10960,16.5907,259,12.3225,0,0,301563680790
165.446,6.04428,27.6433,77.1116,98,66,60,2535,10960,16.5907,259,12.3225,0,0,301663755309
177.134,5.64545,27.6433,77.1116,98,66,60,2535,10960,16.5907,259,12.3225,0,0,301763827904
162.771,6.14361,21.9144,68.8024,98,66,60,2496,10960,16.6081,259,12.3225,0,0,301863896110
177.944,5.61975,21.9144,68.8024,98,66,60,2496,10960,16.6081,259,12.3225,0,0,301963961232
165.669,6.03612,21.9144,68.8024,98,66,60,2496,10960,16.6081,259,12.3225,0,0,302064023357
237.59,4.20893,21.9144,68.8024,98,66,60,2496,10960,16.6081,259,12.3225,0,0,302164107283
162.168,6.16643,21.9144,68.8024,98,66,60,2496,10960,16.6081,259,12.3225,0,0,302264172855
179.373,5.57496,21.9144,68.8024,98,66,60,2496,10960,16.6081,259,12.3225,0,0,302364270157
189.264,5.28363,17.1069,63.2216,98,66,60,2485,10960,16.632,259,12.323,0,0,302464341319
176.883,5.65345,17.1069,63.2216,98,66,60,2485,10960,16.632,259,12.323,0,0,302564406079
165.825,6.03047,17.1069,63.2216,98,66,60,2485,10960,16.632,259,12.323,0,0,302664439311
177.001,5.64967,17.1069,63.2216,98,66,60,2485,10960,16.632,259,12.323,0,0,302764503490
171.301,5.83768,17.1069,63.2216,98,66,60,2485,10960,16.632,259,12.323,0,0,302864567669
180.155,5.55077,17.5659,63.422,99,66,60,2794,10960,16.6515,249,12.323,0,0,302964635666
166.799,5.99524,17.5659,63.422,99,66,60,2794,10960,16.6515,249,12.323,0,0,303064705005
171.262,5.83902,17.5659,63.422,99,66,60,2794,10960,16.6515,249,12.323,0,0,303164789642
169.272,5.90766,17.5659,63.422,99,66,60,2794,10960,16.6515,249,12.323,0,0,303264855826
174.934,5.71646,17.5659,63.422,99,66,60,2794,10960,16.6515,249,12.323,0,0,303364905157
159.943,6.25221,17.0426,61.9187,78,66,60,2925,10960,16.6515,242,12.3232,0,0,303464969306
178.082,5.61539,17.0426,61.9187,78,66,60,2925,10960,16.6515,242,12.3232,0,0,303564985005
173.509,5.7634,17.0426,61.9187,78,66,60,2925,10960,16.6515,242,12.3232,0,0,303665048583
142.287,7.02805,17.0426,61.9187,78,66,60,2925,10960,16.6515,242,12.3232,0,0,303765118042
146.743,6.81463,17.0426,61.9187,78,66,60,2925,10960,16.6515,242,12.3232,0,0,303865195366
141.096,7.08736,20.9924,67.6594,71,65,60,2925,10960,16.6515,245,12.3222,0,0,303965241672
132.46,7.54944,20.9924,67.6594,71,65,60,2925,10960,16.6515,245,12.3222,0,0,304065315239
139.997,7.14302,20.9924,67.6594,71,65,60,2925,10960,16.6515,245,12.3222,0,0,304165390258
139.495,7.1687,20.9924,67.6594,71,65,60,2925,10960,16.6515,245,12.3222,0,0,304265464156
146.795,6.81221,20.9924,67.6594,71,65,60,2925,10960,16.6515,245,12.3222,0,0,304365541259
142.844,7.00067,28.2147,75.6766,70,65,58,2925,10960,16.6233,243,12.3224,0,0,304465614856
136.105,7.34728,28.2147,75.6766,70,65,58,2925,10960,16.6233,243,12.3224,0,0,304565689405
143.415,6.97279,28.2147,75.6766,70,65,58,2925,10960,16.6233,243,12.3224,0,0,304665765106
145.606,6.86787,28.2147,75.6766,70,65,58,2925,10960,16.6233,243,12.3224,0,0,304765842911
144.42,6.92424,28.2147,75.6766,70,65,58,2925,10960,16.6233,243,12.3224,0,0,304865918061
140.223,7.13147,27.1016,75.3273,70,64,59,2619,10960,16.6009,244,12.3219,0,0,304965971710
144.691,6.91129,27.1016,75.3273,70,64,59,2619,10960,16.6009,244,12.3219,0,0,305066048062
142.02,7.04124,27.1016,75.3273,70,64,59,2619,10960,16.6009,244,12.3219,0,0,305166115869
143.83,6.95264,27.1016,75.3273,70,64,59,2619,10960,16.6009,244,12.3219,0,0,305266189536
143.464,6.97037,27.1016,75.3273,70,64,59,2619,10960,16.6009,244,12.3219,0,0,305366264315
